userId,movieId,rating
3494,2716,5
1680,3015,5
3227,39,5
4942,1654,3
2166,1646,3
3416,1391,4
5536,1079,2
1262,2468,2
3471,379,2
1607,2120,2
1203,3258,4
4815,2407,5
2625,2647,4
3272,1379,4
3271,3042,2
4950,1050,4
4054,3546,3
1637,1037,5
2968,1027,4
3415,471,4
839,3423,2
1932,1266,4
698,594,3
490,3916,5
5761,1359,2
3834,1527,5
3436,3354,4
3878,2367,4
1504,3702,3
1273,2747,3
3315,442,4
3195,2422,1
1369,316,2
3067,3301,5
245,2019,4
2907,2942,4
3267,2858,5
5107,2858,5
117,2640,3
2410,2852,3
5698,1293,4
3189,2431,4
1496,1991,2
3056,2278,3
3707,1210,3
1887,914,3
3727,246,5
2436,2082,4
3673,2797,3
4662,252,2
3823,2607,3
5686,260,3
1193,69,5
1224,281,3
2472,805,4
2661,3911,4
4334,1346,3
812,2572,3
1116,1965,5
5172,1270,4
445,3932,3
723,1196,5
2608,2959,4
2769,3422,2
4318,3430,5
5764,916,5
5709,3638,4
1388,373,5
2599,3927,4
4904,1394,5
5752,3341,4
4531,1257,5
1859,1250,4
4625,2795,5
3159,2567,4
4824,3504,5
4682,1584,4
3562,1081,4
3195,104,4
1628,1179,3
3929,3499,4
5384,588,4
4051,902,2
4802,2664,5
2250,551,5
1185,1237,2
4238,1171,3
3393,3755,3
1900,3185,4
3848,3326,3
5424,2194,4
435,1208,5
4611,497,4
2354,2117,2
245,2746,3
4637,1125,4
2878,344,1
3626,1722,4
4964,3679,5
4277,297,4
1287,2858,4
2812,3082,4
4654,314,4
2203,2402,3
3618,3466,3
5433,1587,2
3841,372,3
4016,1321,2
952,2155,4
5157,1221,5
4904,2966,3
3847,2916,2
3618,2598,3
2145,2011,5
3516,3704,5
2027,1777,4
839,1968,5
496,2716,5
1333,3359,5
4959,318,5
1789,2683,4
1141,1947,4
2772,3827,3
4905,3359,4
1595,1580,4
476,788,4
1558,3793,4
4609,748,3
3998,1334,5
6,1296,3
179,1527,3
4981,3088,4
5913,1343,4
1685,3566,4
3884,529,4
1853,3175,5
2230,2028,3
2676,1,4
5763,2852,4
1530,648,4
214,765,2
1142,3178,4
3395,3273,1
1264,3362,4
4134,3799,1
5924,3366,4
1512,110,5
3569,2676,4
4535,3062,5
2225,1216,3
5734,1196,5
3313,3638,3
3162,1645,4
4133,1334,5
4733,1344,4
5548,1060,4
4902,648,4
5039,3118,2
5164,3724,5
213,920,4
2119,112,3
1645,2502,5
5157,920,2
2233,1203,5
5039,1909,1
3428,3037,5
4824,1186,4
1449,788,3
2559,1676,4
272,1019,4
882,2600,5
151,2193,4
1717,3243,1
4620,1729,4
3995,2571,5
3518,1095,2
4890,906,4
746,160,2
818,3256,5
3601,2125,4
3989,2406,5
4092,2797,4
5624,1307,5
2330,2393,3
1291,2997,4
5747,2081,5
1246,3751,4
4132,2947,5
2020,3752,1
3557,25,3
214,2809,3
3272,1256,4
3082,2,2
4732,968,4
4802,2088,2
3281,1833,4
4130,2699,4
4978,2529,4
1272,3071,4
4785,3591,3
1527,1225,2
1908,2707,3
3565,2126,3
2985,2804,4
2749,1256,5
4238,3024,2
2173,3543,1
4774,1094,5
1342,152,3
4643,246,4
3792,1831,3
696,329,3
3365,1779,4
3359,1875,3
195,2860,3
1503,3469,4
1579,2734,3
3134,2353,4
2769,1290,4
3717,160,3
3370,1266,4
3579,95,5
1685,608,3
3945,1199,2
1969,2018,4
3804,1284,3
4490,3219,3
5016,150,4
1633,3354,1
245,3527,3
5113,1220,1
4783,1358,5
4505,383,4
3044,376,5
3546,50,4
2475,1210,5
1134,2193,4
452,2028,5
3343,1648,5
4921,2918,5
5690,1259,5
3058,2115,3
5371,529,4
3650,2985,4
3951,329,4
2571,558,1
1451,1747,4
3395,3146,4
285,1892,3
5225,541,4
1086,466,4
3121,260,4
3067,1500,4
646,3105,3
1448,2027,3
4750,1416,4
3202,3259,3
2776,3173,3
5163,1083,3
5185,3471,3
3223,3394,1
4033,2571,5
971,1342,3
678,1104,5
5699,2248,4
5972,3688,4
5355,2395,3
4387,1678,4
1146,2465,3
1408,1769,2
1974,1385,5
660,349,4
4650,3361,2
5785,3256,4
4933,319,4
1389,1259,5
2338,2969,3
4526,1161,4
897,2706,2
26,3274,3
2777,1721,4
4806,316,4
245,3802,1
3411,780,2
2042,1994,4
4750,2971,3
3753,1485,4
453,1663,4
5257,1265,4
1724,527,5
5978,2160,1
4490,1249,5
3119,780,5
3829,3422,4
4682,2893,4
4304,1089,3
4083,653,5
3394,3572,1
1635,3683,5
272,2411,4
660,1961,3
1202,1689,3
3521,1204,4
1165,1376,4
1611,2143,4
2178,2926,5
2371,1608,5
4213,3082,4
5955,3,2
5759,1231,4
3129,2011,3
5605,3882,5
3717,3421,3
1466,303,4
4114,3019,3
2265,517,5
5715,610,3
2018,1204,5
1680,312,5
1856,1653,5
3182,2122,4
2909,1277,3
5167,3163,4
2288,880,1
5156,1097,5
4329,1385,2
5433,3401,1
5810,3420,5
2127,147,4
3444,471,3
3929,2081,3
3768,1221,4
2185,1286,3
533,1199,4
5092,858,5
934,1413,3
3331,208,1
2138,1215,4
1608,2310,4
2246,2001,3
1184,1792,4
4953,788,4
1592,1473,2
5702,29,5
2878,3827,4
3947,1717,3
3364,314,4
2847,3489,1
877,316,3
58,1603,2
4217,3255,4
3393,2194,2
712,2102,3
692,1769,4
74,1721,3
2454,2090,3
3756,1136,5
2136,3247,3
5141,379,4
5360,48,2
509,300,4
540,1704,5
3423,3877,2
1068,804,3
2261,316,4
2438,673,1
1360,1093,4
4229,356,4
2785,2001,3
991,3144,5
1611,3916,5
2116,2605,4
4169,3906,3
5916,3030,4
4217,2628,4
2605,2009,4
3224,3591,3
5126,2762,5
4277,2682,5
452,2456,4
2928,2871,5
123,3388,3
2106,1286,3
1552,1124,4
3586,2793,2
15,3421,4
3393,1674,2
3829,1196,5
3200,265,3
100,265,3
1468,1792,3
558,1304,3
4466,1625,4
4893,589,5
4613,436,4
1776,736,4
776,903,5
4759,2891,4
90,1858,5
4530,2937,3
5738,1562,1
3121,1358,4
1012,1101,4
3612,1249,4
4591,1416,3
749,1096,3
5755,351,4
3133,3273,3
830,1997,5
3229,110,4
3835,206,4
131,1245,4
2349,1217,5
4408,2782,3
3080,2076,5
2105,1407,3
2272,3897,4
1528,2701,1
1968,1374,5
4794,3255,3
4957,588,4
116,2100,3
4985,442,3
5312,1920,4
770,594,3
4210,1598,3
5011,2612,4
1626,296,5
4788,2003,3
3481,527,4
99,3515,2
2583,1213,5
4284,349,3
1908,3145,1
5007,1097,4
5100,2290,2
4578,2025,3
321,593,5
1516,2302,5
3834,594,4
5124,2006,3
4849,2378,4
4277,2006,4
3018,1258,4
4366,1304,3
306,2174,3
1676,3173,4
2456,3844,1
4931,2433,5
1150,1500,2
4261,2312,3
5256,413,2
671,1089,4
2181,1396,5
4036,586,4
1904,2872,2
2297,34,3
1980,551,4
2181,2615,2
3163,1947,5
5779,1755,2
3836,2956,4
2857,694,3
1367,1201,5
3821,528,1
1812,1020,4
4344,1088,1
921,1347,4
2265,3173,4
4203,407,3
5812,3004,2
302,11,4
5225,3623,3
4491,1479,4
671,2324,5
3878,1179,4
1442,2532,4
2874,1247,4
536,3018,4
310,1920,2
4725,3401,3
4260,39,3
2166,2616,3
5938,3698,2
130,457,4
5575,2140,2
5680,2067,5
4953,2300,4
3410,2722,1
5399,748,4
798,36,1
5442,1266,4
438,1503,2
1793,2455,3
1647,3000,5
3688,596,5
1970,3022,5
3574,3764,3
1426,1208,5
376,1124,5
4573,2313,4
647,2507,4
221,3081,5
424,748,3
715,2804,4
4578,2058,4
1285,3063,2
1244,1801,2
5075,2529,5
2946,3162,3
5709,3265,4
3094,1127,5
3664,2384,1
3850,480,4
1591,2522,2
641,3095,4
1244,63,2
1491,2696,3
2919,2005,5
2121,1219,5
1496,69,2
3391,3448,3
702,357,5
550,3213,3
3224,613,3
5274,2959,5
1860,3527,3
2455,356,2
1920,1619,4
2373,930,5
411,2409,1
3401,1221,4
3951,2642,1
1086,3717,4
5103,1264,4
1680,2143,4
4692,161,3
5857,2011,4
3394,3659,4
2088,849,3
5627,2023,3
5639,527,5
1264,2161,3
2700,2478,1
2015,3421,5
2063,329,2
1285,2659,4
3908,456,3
2796,1196,3
594,921,5
581,2716,4
424,3785,3
1598,674,4
4049,3037,5
5107,3712,3
457,2605,2
5111,97,1
4983,2018,5
5885,1095,4
75,631,4
601,1639,5
2097,517,2
173,913,5
1794,2107,1
509,497,3
295,2804,5
2029,2987,3
10,3471,5
5156,1094,5
1594,2064,5
566,1688,3
4227,2732,2
2090,694,4
4658,2253,2
3578,2571,2
3493,3643,3
4748,2710,5
955,1242,5
4725,3070,3
2755,2324,5
1625,3051,3
4161,1391,2
924,1095,3
3665,2549,3
4184,3578,4
1968,748,2
2772,3928,4
6036,2971,3
319,527,4
1836,2336,3
1427,3534,4
4489,1217,5
4437,2629,2
5600,1207,5
4384,1060,5
5394,288,3
5648,2694,4
4979,3664,1
1696,3104,5
904,3671,4
2591,527,5
2236,3798,4
2430,724,3
550,1479,3
2242,357,4
199,809,3
1322,1641,5
4926,3397,4
3903,1128,2
75,1021,4
5599,2310,4
1861,3927,3
1140,1204,5
1593,3499,4
2787,785,3
2999,3820,3
728,25,2
4577,1376,4
2606,2599,4
4024,2908,5
1125,1831,3
1688,2083,5
3626,230,3
15,380,3
2771,1320,1
5433,3663,1
2996,5,3
2668,2094,4
6040,2716,2
955,2616,2
1675,3927,5
1230,32,4
4302,2375,3
4337,1293,4
3080,25,3
3648,2403,3
4227,2979,1
3525,253,4
5636,441,3
3371,3608,3
1389,2405,4
2226,150,3
5040,2163,3
5083,2702,5
1297,2819,4
3591,552,4
3256,3793,5
651,348,4
3579,1754,4
301,1476,5
1391,3358,3
4684,2369,4
235,728,5
5970,1917,4
5054,1272,3
4292,2028,5
4291,3703,3
4711,380,4
1356,2907,2
985,1197,4
5289,3629,4
4263,2763,4
3837,3361,4
5099,2502,4
3483,3911,4
1697,222,4
4277,3078,5
3908,3150,4
3229,318,5
5827,2291,4
4262,3755,4
1836,45,5
147,1573,4
1802,955,4
5894,1007,4
1272,1218,4
413,1747,3
805,2406,3
5090,1258,5
610,2140,4
4487,2000,5
3820,3701,4
5545,1253,5
3159,1734,4
1494,1259,5
5070,1954,4
3371,1179,4
1155,448,1
4673,1395,5
4980,1191,3
5074,2134,4
1807,1407,5
5013,908,5
749,593,5
5345,3060,4
161,3481,5
3792,2001,5
2288,1263,3
5716,1077,4
1891,940,3
4560,3259,1
2934,899,5
2188,2134,3
1479,2502,4
3912,50,4
629,1812,4
3847,2986,2
349,555,4
119,333,3
2446,2908,4
5076,2858,4
2857,2431,4
5765,2406,4
4221,2653,4
5166,3186,4
3087,349,4
48,1288,3
2641,1219,4
3589,2410,1
1404,3786,3
5223,2396,4
3971,3399,3
4736,2329,5
4040,1917,2
676,1914,2
4918,2993,4
1697,497,5
3641,3101,4
1260,2329,4
3336,587,2
1778,2334,4
3829,2542,3
3420,1214,4
3896,1997,5
975,3504,4
4867,659,3
4457,215,4
4785,2739,4
2106,2321,3
5095,1230,4
563,332,2
3824,2791,5
4459,1307,4
1362,2708,5
4305,1350,4
5661,1250,5
1594,1641,5
6032,1282,5
5793,2023,4
4096,1276,5
2681,3397,5
4974,3334,2
1175,237,3
3880,2529,2
4249,18,5
5074,1747,3
1255,2600,1
2682,2699,3
5496,110,1
1865,2333,4
2754,34,4
533,45,2
2934,2852,4
199,2427,1
3158,1894,3
1112,1300,4
3231,2716,3
4082,3751,3
2986,524,3
1248,1732,5
3600,933,5
3032,1219,5
4169,3481,5
4928,2499,4
2941,920,1
5528,3051,4
3260,300,3
3744,34,5
3927,999,3
1817,2571,5
5759,1754,3
3250,6,3
2378,1432,3
4579,1399,3
2124,2268,5
5306,122,3
1153,2908,4
752,2990,1
5327,2449,1
5418,2926,5
3853,552,4
1181,432,2
2402,1619,3
149,3513,2
3557,429,5
4980,858,5
4386,2794,1
3216,551,4
3272,303,4
3353,3257,4
201,3534,4
4023,2867,5
792,3897,5
1377,3802,3
1422,364,3
5918,1961,3
4867,3108,4
293,1207,5
1836,1466,4
4215,2371,5
2990,1084,4
670,923,5
5522,1150,5
939,2804,5
854,1688,3
3411,1641,2
2976,1215,3
184,2419,4
5938,2273,3
2793,2078,5
1137,1136,4
329,3763,4
999,3763,3
3557,1625,4
75,1029,3
696,1591,3
3610,2616,3
1735,2325,4
1422,1387,5
3032,1090,4
1717,190,4
4869,3712,3
4024,3004,2
442,493,4
5724,1222,4
1752,329,4
4425,2278,3
5724,1288,4
3678,1371,4
4647,1104,3
3320,1976,1
999,1246,4
1732,3535,3
4608,1909,4
2402,110,5
1150,2313,3
3827,3267,3
4899,41,3
1285,229,4
4250,3555,5
1791,6,5
864,509,5
5595,1376,3
1202,3552,4
418,1918,4
4095,2701,2
3584,1476,4
1134,3671,5
5627,2078,3
1377,2746,2
23,3032,5
2820,3543,4
1497,2194,4
1943,678,4
2205,1645,1
5523,3098,4
4096,1918,3
4478,69,2
1071,1339,5
3589,1721,4
126,1046,5
546,3793,4
5555,2142,1
1912,2081,2
1374,1732,3
2035,2291,2
4147,329,5
4446,2796,3
2237,94,4
5881,1581,2
3561,2424,3
1177,1223,5
4332,2997,4
4820,3555,2
2786,1952,4
3422,3396,4
2026,961,4
4877,596,4
5887,595,4
1943,1760,4
742,1198,5
2272,1200,5
5034,1307,4
4728,2822,3
1449,1954,4
1322,3552,2
3114,1271,2
2102,1923,3
2237,468,4
5819,3528,2
5684,329,2
5617,2571,5
1236,3698,4
386,2502,3
2711,3527,1
389,17,4
3806,2746,2
5667,3253,4
935,1556,2
5182,2291,4
1146,2841,2
3411,2450,1
4543,2115,4
5217,329,3
48,2302,3
1150,72,2
3836,3386,2
4823,1089,5
1680,1583,1
4115,2657,2
2978,1201,4
881,486,2
3099,1527,2
1883,313,3
3491,2255,3
5604,608,5
3676,1376,5
3399,515,4
58,968,4
5026,3074,3
1812,2668,4
2498,1687,4
2776,2671,4
1794,1711,1
2987,3857,1
2067,3334,4
392,193,2
1897,456,4
2119,648,3
1726,3877,1
2756,2193,4
4578,1580,4
1960,3639,4
1244,3633,4
5759,2455,3
1359,3051,4
2508,2037,3
3953,1206,5
5403,1923,5
5111,2797,4
5661,2028,3
4687,17,4
3600,1005,3
1374,529,4
3716,303,5
1447,1339,4
676,2763,4
4016,1061,3
149,1061,5
3946,480,5
6014,2013,1
3610,2941,1
3529,2021,2
869,2374,4
4114,608,5
1177,39,4
284,1297,4
402,1220,4
1491,1633,4
953,1721,2
3340,379,4
1648,3072,4
5428,1476,3
3824,3525,3
3530,3623,4
3652,292,3
2436,2858,5
475,32,4
3679,920,4
1404,550,2
3841,1974,4
4354,946,4
5256,1234,5
872,2161,4
1246,1479,4
5812,2657,3
3624,110,5
1881,1881,4
3732,3114,2
1423,3897,5
129,1687,3
1300,2683,4
5576,3157,5
4140,1291,5
1292,3863,3
1998,3097,4
1753,1382,5
4933,1945,5
5209,912,3
1600,3614,2
4090,1219,1
957,1247,4
1001,299,4
5063,899,5
5667,1272,5
1245,1196,4
1193,2443,4
4716,1299,4
889,3780,2
5493,3045,2
1894,1221,4
1696,3766,2
2155,2459,5
4609,3550,3
5823,306,5
5646,1198,5
1395,296,5
2634,2621,3
2820,3724,2
5826,47,4
1117,2193,4
3365,1862,4
4819,3394,5
1851,1396,1
410,1265,3
1741,1224,5
2754,2321,4
1667,3178,4
4303,3498,3
1340,1339,5
1737,413,3
4829,2011,3
3919,2355,3
5708,1580,3
2176,2959,2
3562,1257,4
1905,1267,4
3469,2762,5
1069,58,4
3058,381,1
3900,1381,2
1727,2662,5
2453,539,3
1246,2334,2
4637,2253,2
5585,1347,5
2257,3185,3
2670,1178,5
677,1678,4
733,927,5
4285,1196,4
1015,1298,4
3967,2470,2
1632,16,4
3018,1209,4
5470,1183,4
5829,1954,4
1600,899,4
1338,6,3
1329,3361,4
4800,216,5
5434,1198,4
2504,3160,3
1631,2379,3
1383,248,3
1595,110,5
3173,2529,5
2970,1089,3
1697,553,3
3410,480,3
1866,597,3
5063,902,3
4294,3793,5
3385,586,3
1765,2683,5
83,2138,5
3650,2371,5
3491,3709,3
2015,1372,4
5972,2804,5
4508,2915,2
948,1240,5
1050,2762,5
1048,36,3
733,50,5
3020,1947,2
2860,1643,4
5293,1293,4
2047,1304,4
2124,1339,5
770,204,1
2012,1019,3
984,2672,3
5594,3816,5
4223,3593,1
314,2300,2
2170,2245,5
408,1649,5
1466,1884,4
2550,1931,3
1010,2500,2
1263,2720,1
937,2183,4
2593,945,5
1733,1690,3
112,1252,5
3992,2429,4
4064,1378,2
252,3624,4
3654,1459,3
3997,464,4
3460,858,5
4448,3016,5
3356,2947,5
1675,198,3
549,3142,5
1028,2493,4
1115,70,3
4364,3016,3
1169,312,4
5255,3751,4
567,3489,4
1525,2858,3
1465,3199,4
5995,541,5
5709,2058,3
698,2600,5
3825,2301,3
3539,370,4
2266,1393,5
5131,1094,4
4345,1907,4
2878,2094,3
1266,1033,4
195,1556,1
5306,2072,3
543,914,4
1698,3635,3
1884,2289,4
3947,913,4
4470,2872,5
5000,1033,4
198,333,4
2507,1958,4
1079,21,5
4791,196,2
741,3572,2
3,1394,4
5005,1080,4
2251,2425,4
2779,903,4
341,3300,3
121,2527,3
3024,1608,3
5221,922,5
2815,454,3
424,2795,4
3032,3707,4
1135,2533,3
6011,1962,5
5501,3262,3
4930,955,5
2145,160,1
1383,3060,5
5519,3039,4
3961,3864,5
155,2471,1
3870,2108,5
5595,799,4
4901,924,4
6003,1732,4
4508,6,3
1050,3105,4
3476,2781,1
4448,2858,5
5889,3362,4
4725,1225,3
5848,2437,4
1814,2009,3
583,2259,1
82,3578,4
1306,1274,4
5232,1527,4
3308,2794,3
4673,1356,4
203,3145,1
3600,3671,5
3700,1476,5
1587,419,1
5511,708,4
2030,1222,5
1609,537,3
2022,1230,4
1285,2529,5
4034,260,5
911,2641,4
264,1012,3
1328,1200,5
4227,2628,5
4715,3526,5
1377,517,3
5699,3095,4
749,1,5
5957,1681,1
5222,2858,5
2840,3082,4
5472,2096,5
5567,3682,3
889,3481,3
5178,1294,5
4053,3269,3
3589,383,4
5049,3671,4
3410,2761,4
2807,3028,3
1678,3273,3
638,1965,4
1051,3450,5
1645,541,2
2457,3362,3
1922,1356,3
858,968,5
1210,1676,4
4026,1617,5
1383,2028,5
5536,3501,4
3775,1,5
4956,948,5
4543,1409,3
1741,1370,4
5236,3147,4
695,208,1
3038,968,5
2219,454,4
466,3469,4
4680,471,4
528,3256,4
148,3196,3
5359,296,5
2958,50,4
2321,1089,5
2012,3638,4
2777,1370,5
4762,296,1
5523,153,4
3163,585,4
3306,595,5
2398,1619,5
4601,688,3
3428,1124,4
5565,1753,2
5556,2011,1
1681,1257,4
1427,2455,3
4813,2248,4
4854,3334,4
2181,1644,2
5859,3471,4
1015,3326,2
765,2240,4
3745,3273,4
5663,296,5
3148,3361,4
4543,3480,3
6035,1614,4
1198,383,3
2629,1727,4
963,3893,4
335,547,2
1147,3468,4
1676,1017,5
5333,2108,4
3292,3643,3
850,1673,5
2506,1721,5
3682,920,5
704,2013,3
1980,3201,4
516,3591,3
2938,1188,2
5886,2023,4
3010,748,4
2444,3499,4
757,1503,2
4425,1485,3
1680,1702,2
528,3360,3
5888,5,2
1069,1696,2
4021,2376,3
3532,1188,4
5698,3528,2
2393,1178,5
4884,1518,4
1194,1196,4
4602,2336,3
240,1198,3
187,1923,5
3426,3230,5
2872,1219,4
2900,377,4
577,1220,5
482,1213,5
2745,2002,4
3910,750,5
3121,1661,3
1802,1095,5
3312,2941,3
2076,3317,4
1317,2378,4
2611,1215,4
4387,3494,3
5047,2840,1
338,1037,2
869,1975,2
5580,3743,5
2926,3259,3
5961,1499,2
3574,3163,3
67,1997,4
949,2367,3
3238,1394,4
4963,627,4
2700,3487,5
5743,1231,4
1727,2245,3
2150,1197,4
808,3578,4
3692,1214,5
434,3751,5
1400,457,4
228,3917,4
1680,3160,5
272,2161,5
3599,1573,4
6014,3448,3
1569,949,5
2669,3072,4
3292,1221,5
889,2818,2
3579,2402,3
4940,858,5
368,2106,3
4819,361,5
3029,3317,5
5755,2764,3
2334,1727,4
2405,3494,3
5558,671,5
2878,587,5
1181,2561,2
5280,3571,4
3146,1923,4
149,3903,5
438,2883,5
1206,379,2
4008,3793,5
5265,2935,5
5070,2336,3
3935,3717,4
2891,2059,4
963,3421,3
231,1136,4
3782,2915,5
4579,1951,4
5031,1211,5
3539,848,4
3909,2959,5
5340,1361,4
4429,190,4
4592,3107,4
3963,3359,4
4211,3764,4
4708,2700,5
3401,849,3
869,1835,5
3003,1377,4
3229,750,4
1884,2670,4
5950,778,4
5779,1500,3
1632,1124,2
306,2353,4
4227,2117,3
5403,541,4
1695,2657,5
2285,1645,3
5766,2908,2
5998,1094,4
3618,1150,4
3111,4,1
3538,3418,4
3994,3827,4
3963,2018,4
3293,835,2
1086,3608,5
3602,1589,4
179,3169,4
2505,1608,5
5269,3730,4
2498,1995,2
4411,357,4
266,965,4
3426,527,5
5108,1050,4
5961,28,4
4381,2690,4
5035,1221,3
3626,2363,4
5111,866,5
4909,2248,3
2162,1148,5
2589,2688,1
1415,1235,3
5786,344,1
1038,249,4
5738,1945,5
202,430,3
2050,919,4
4637,2009,4
2598,1200,4
1952,2145,4
3399,1702,2
4889,3623,4
1057,954,5
5165,1307,5
5614,3724,4
4877,3114,5
5990,3075,4
5090,852,5
2435,1769,2
4482,81,3
52,1385,3
3313,3190,1
3471,2692,4
3691,2852,4
2203,3698,4
935,540,3
2595,648,5
3507,2291,4
1239,2580,2
2927,260,5
5192,21,4
3967,343,1
293,1296,5
2310,1188,4
2909,897,3
1019,1092,4
302,2108,3
4333,1748,5
4210,1215,5
4199,605,3
1294,2390,3
2124,1263,5
3705,3249,4
4725,2840,3
5289,2067,5
2018,1124,4
880,1748,5
749,3733,4
1960,3566,1
1202,3551,4
3313,1276,4
1752,2393,2
2079,3029,3
4901,380,4
149,1385,3
5533,266,4
4689,733,3
780,349,4
3483,1788,4
2105,3578,4
2664,3360,4
3344,3095,5
2293,1589,3
3032,2901,5
1916,2762,4
4223,3844,3
1392,3702,2
1889,3252,4
3558,3100,5
5892,3201,5
2826,1078,3
5024,728,4
4341,480,3
5878,3359,4
1335,1211,5
5107,3614,3
1199,589,4
5880,362,2
5023,3578,4
737,318,4
1802,2692,5
3842,1689,5
475,10,4
4298,1219,5
4476,1129,3
4156,3091,5
4169,1616,3
5738,2987,4
117,1999,5
1680,1696,2
5405,2690,4
869,353,3
869,2688,4
5275,1670,3
4386,3101,3
5675,2130,4
2222,1955,5
53,1689,3
5717,2012,2
5008,1252,5
2136,1747,4
1354,3914,3
2063,370,3
2172,1347,2
2029,2085,2
173,707,3
3600,2243,3
1255,1694,3
2664,2529,4
5568,1015,4
1658,269,4
5426,1407,5
2174,831,4
566,2529,2
975,1233,4
1241,34,4
3823,1735,4
5785,2683,4
1790,3253,5
4058,316,2
3679,1257,5
5389,750,4
2847,589,3
1599,1393,4
5858,900,3
1051,1258,5
281,3903,4
834,377,3
4372,2889,4
2656,3578,3
1926,3253,4
1317,1827,4
429,457,4
546,1824,4
5269,581,4
482,3256,3
1034,965,5
1068,185,3
5575,2072,3
5434,1213,5
2638,2478,3
3209,653,2
1117,3483,4
431,260,4
1291,2312,4
3988,3712,3
1323,247,4
2077,1721,5
3069,2827,1
1542,367,3
5501,3497,3
3771,2650,3
4953,1732,5
2903,1517,5
5627,2210,3
5978,2475,3
4294,3799,1
4653,969,5
2825,32,4
1198,3753,5
3688,1240,5
5015,342,3
296,2857,5
3981,928,4
4958,3067,2
4692,1941,3
3208,3441,3
368,1912,4
5136,318,5
2489,2006,4
1842,1302,5
4386,1991,4
1317,1089,5
1365,2858,3
5716,2437,3
2611,1246,5
117,1405,1
4089,1792,4
5492,1059,1
2491,3941,1
1050,3751,4
4448,3360,3
1800,908,5
2472,1285,3
5569,2174,2
1084,736,2
1448,3248,2
5087,3148,4
5495,2700,4
4222,2106,3
169,608,5
4207,1953,4
4240,3251,4
2849,3051,3
3026,2394,3
2986,1350,4
5103,494,3
4917,34,4
5424,232,3
438,1461,4
2764,25,4
5136,1840,3
6040,1200,3
4666,3072,3
4604,2371,4
3624,1376,4
3081,2110,3
151,74,3
5039,1192,3
268,2429,4
6016,1085,3
3085,1573,5
1776,3623,3
3887,110,3
1818,653,4
4016,1101,3
5857,1282,5
2857,2279,4
5163,1293,3
5432,2028,4
5457,367,3
660,1943,1
659,2329,5
1712,3911,5
5888,919,5
6024,648,4
1122,3471,4
4956,3578,4
2973,2333,3
1425,1968,4
5468,595,3
1473,733,3
4647,2804,3
889,1959,4
3186,1252,5
3774,2890,4
5512,1022,4
4409,2683,5
301,3457,4
1380,2092,3
5885,2151,3
3518,1298,3
2188,70,2
2891,2770,3
4647,1663,4
2054,450,2
3507,2184,5
1899,296,4
2272,3646,4
1056,180,5
4591,3819,3
2637,1185,2
1693,3435,4
3206,3535,4
2793,3508,5
358,3188,4
1191,2396,4
1273,1260,5
3681,317,4
411,1266,4
3729,1196,4
1088,1479,3
300,1089,3
5407,2943,4
5005,800,3
4126,539,4
4493,945,5
1331,3737,5
3515,1693,5
2597,2100,3
4663,1584,3
3681,1129,3
2854,1248,5
1016,2829,4
2988,3793,4
3681,1220,4
5306,2518,4
4650,2122,2
1140,474,3
1389,48,2
4318,3418,4
1125,3436,3
855,2900,2
117,1197,5
1642,1387,5
5974,1794,3
5792,2763,4
4543,3225,1
5107,2804,3
2177,3435,4
5767,1954,4
5673,342,3
5368,1210,4
2060,2706,3
752,165,1
5779,1954,5
161,1252,5
2010,101,3
1181,1125,3
541,1485,4
4553,3629,4
850,2303,5
889,585,3
5485,924,4
386,514,4
3457,1036,5
1345,1542,2
588,1120,4
1524,597,5
721,1892,4
25,1704,4
5453,1215,4
5504,266,5
2879,1090,4
889,2461,3
5387,1499,1
4344,1977,1
3770,1264,3
2645,785,4
1598,32,4
4904,3362,5
4510,899,4
2802,549,5
4053,1686,2
1367,2640,5
1330,953,5
1451,1127,5
2815,1488,3
710,3617,3
4449,1028,4
2203,3431,4
5367,300,3
3411,3173,2
4199,539,3
2407,926,4
3419,2396,5
4933,1247,5
2410,2398,4
2757,1196,4
3618,2180,3
752,3160,2
4040,1389,1
3751,1307,4
1926,365,4
4387,7,5
1125,2501,3
5113,353,2
3411,1266,3
1564,1544,3
1447,350,3
5915,2278,4
4388,1909,4
2962,3402,3
2181,2433,3
1906,1284,5
4485,2723,1
4808,1994,4
403,2706,4
4732,2087,4
3864,1948,5
3135,1172,5
1720,3535,4
1676,1978,4
123,2408,2
3681,122,4
2073,1923,5
710,2122,1
728,372,2
4571,1233,4
5118,1792,1
2844,2952,2
4482,1792,4
3585,2022,2
2489,2266,3
6003,592,3
4381,1484,4
3949,2527,3
130,3926,4
5604,305,2
4289,2872,4
2109,1343,5
2986,1266,3
2180,1396,3
3320,991,4
299,2858,5
5260,1345,2
2820,3712,2
5020,3792,4
149,307,3
3626,552,3
309,1617,5
4186,2640,3
3836,2019,5
4590,1211,4
146,1321,4
1436,2369,3
2282,788,4
1383,2796,2
2340,1258,5
1274,3114,3
3265,3256,2
1342,426,3
4824,728,5
97,3421,4
4930,1220,5
5252,2959,2
5000,2947,5
3615,3007,5
2807,2738,3
4253,1210,5
1389,1275,4
4823,1302,3
1077,2867,4
135,3751,5
5218,2005,5
5156,111,5
4607,2003,3
181,1721,2
4739,1225,3
3014,480,2
2518,2469,4
4510,842,2
780,3489,4
557,1274,4
131,265,2
558,1633,3
4601,2916,5
3694,1221,5
5950,1953,4
